shop,domain,source_type,status,page,rank,title,brand,is_henkel,price,url
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,8,175,Andrelon Conditioner Volume & Care (300 ml),Andrelon,False,,https://www.koopjesdrogisterij.nl/andrelon-conditioner-volume-and-care-300ml-943461.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,8,176,Khadi Haarkleur henna amla & jatropha (100 gr),,False,,https://www.koopjesdrogisterij.nl/khadi-haarkleur-henna-amla-and-jatropha-100g-934501.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,177,Palmers Shampoo coconut oil moisture boost (400 ml),,False,,https://www.koopjesdrogisterij.nl/palmers-shampoo-coconut-oil-moisture-boost-400ml-947897.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,178,Nature Care Conditioner volume (250 ml),,False,,https://www.koopjesdrogisterij.nl/nature-care-conditioner-volume-250ml-947997.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,179,Blokzeep Shampoo & Conditioner Bar Mang O (60 gr),,False,,https://www.koopjesdrogisterij.nl/blokzeep-shampoo-and-conditioner-bar-mang-o-60g-281094.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,180,Lee Staffordgrow it longer scalp serum (75 ml),,False,,https://www.koopjesdrogisterij.nl/lee-stafford-grow-it-longer-scalp-serum-75ml-282584.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,181,Gliss Kur Total Repair Mask (400 ml),Gliss Kur,True,,https://www.koopjesdrogisterij.nl/gliss-kur-total-repair-mask-400ml-284003.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,182,Garnier Loving Blends Haarmasker Argan & Kamilleolie (340 ml),Loving Blends,False,,https://www.koopjesdrogisterij.nl/garnier-loving-blends-masker-argan-and-cameliaolie-subliem-340ml-949696.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,183,Garnier Loving Blends Haarmasker Avocadoolie & Shea Boter (340 ml),Loving Blends,False,,https://www.koopjesdrogisterij.nl/garnier-loving-blends-masker-avocado-and-karite-340ml-979699.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,184,Palmers Conditioner Coconut Oil Formula (400 ml),,False,,https://www.koopjesdrogisterij.nl/palmers-conditioner-coconut-oil-formula-400-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,185,Tangle Teezer Borstel Unicorn (1 stuk),,False,,https://www.koopjesdrogisterij.nl/tangle-teezer-borstel-unicorn-1-stuk.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,186,Hask Keratin Smoothing Deep Conditioner (236 ml),,False,,https://www.koopjesdrogisterij.nl/hask-keratin-smoothing-deep-conditioner-236-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,187,Lee Stafford Coco Loco & Agave Shine Conditioner (250 ml),,False,,https://www.koopjesdrogisterij.nl/lee-stafford-coco-loco-agave-shine-conditioner-250-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,188,Cameleo Shampoo Silver Anti-yellow Effect (200 ml),,False,,https://www.koopjesdrogisterij.nl/cameleo-shampoo-silver-anti-yellow-effect-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,189,Herbatint Permanente Haarkleuring 10c Platina Asblond (170 ml),,False,,https://www.koopjesdrogisterij.nl/herbatint-permanente-haarkleuring-10c-platina-asblond-170-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,190,Living Proof Shampoo Clarifying Detox (236 ml),,False,,https://www.koopjesdrogisterij.nl/living-proof-shampoo-clarifying-detox-236-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,191,New Nordic Hair Volume Repair Mask (300 ml),,False,,https://www.koopjesdrogisterij.nl/new-nordic-hair-volume-repair-mask-300-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,192,Ogx Argan Oil of Morocco Shampoo (385 ml),OGX,False,,https://www.koopjesdrogisterij.nl/ogx-argan-oil-of-morocco-shampoo-385-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,193,Ogx Rosemary Mint Shampoo (385 ml),OGX,False,,https://www.koopjesdrogisterij.nl/ogx-rosemary-mint-shampoo-385-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,194,6x Garnier Loving Blends Conditioner Honing Goud (200 ml),Loving Blends,False,,https://www.koopjesdrogisterij.nl/6x-garnier-loving-blends-conditioner-honing-goud-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,195,6x Urtekram Conditioner rozen (180 ml),Urtekram,False,,https://www.koopjesdrogisterij.nl/6x-urtekram-conditioner-rozen-180-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,196,Urban Care Monoi & Ylang Ylang Leave in Conditioner (200 ml),,False,,https://www.koopjesdrogisterij.nl/urban-care-monoi-ylang-ylang-leave-in-conditioner-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,197,6x WELEDA Haver herstellende conditioner (200 ml),Weleda,False,,https://www.koopjesdrogisterij.nl/6x-weleda-haver-herstellende-conditioner-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,198,6x Bountiful Epsom zout (1000 gr),,False,,https://www.koopjesdrogisterij.nl/6x-bountiful-epsom-zout-1000-gr.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,199,6x Andrelon Leave-in Cream Oil & Care (200 ml),Andrelon,False,,https://www.koopjesdrogisterij.nl/6x-andrelon-leave-in-cream-oil-care-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,9,200,Surya Brasil Color fixation shampoo (250 ml),,False,,https://www.koopjesdrogisterij.nl/surya-brasil-color-fixation-shampoo-250ml-908927.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,201,John Frieda Conditioner Weightless Wonder (250 ml),John Frieda,False,,https://www.koopjesdrogisterij.nl/john-frieda-conditioner-weightless-wonder-250ml-961094.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,202,Speick Natural Aktiv Haar Conditioner (150 ml),,False,,https://www.koopjesdrogisterij.nl/speick-natural-aktiv-haar-conditioner-150ml-840435.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,203,Grahams Conditioner (250 ml),,False,,https://www.koopjesdrogisterij.nl/grahams-conditioner-250ml-grahams07.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,204,Gliss Kur Serum Aqua Revive (75 ml),Gliss Kur,True,,https://www.koopjesdrogisterij.nl/gliss-kur-serum-aqua-revive-75ml-293241.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,205,Gliss Kur Gliss liquid silk mask (400 ml),Gliss Kur,True,,https://www.koopjesdrogisterij.nl/gliss-kur-gliss-liquid-silk-mask-400ml-284001.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,206,Naturtint Protective conditioner mini (50 ml),,False,,https://www.koopjesdrogisterij.nl/naturtint-protective-conditioner-mini-50ml-966018.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,207,Color Wow Money Mist Leave-In-Conditioner (150 ml),,False,,https://www.koopjesdrogisterij.nl/colorwow-money-mist-leave-in-conditioner-150ml-dw1410.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,208,Petal Fresh Conditioner Hair Resq Oil (355 ml),,False,,https://www.koopjesdrogisterij.nl/petal-fresh-conditioner-hair-resq-oil-355ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,209,L'Oréal Paris Excellence Creme Universal Nudes 3U Donkerbruin (1 stuk),L'Oréal,False,,https://www.koopjesdrogisterij.nl/l-oreal-excellence-creme-3u-uni-donker-bruin-1-stuk.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,210,"L'Oréal Paris Excellence Creme 9,1 Zeer Licht Asblond (1 stuk)",L'Oréal,False,,https://www.koopjesdrogisterij.nl/l-oreal-excellence-9-1-zeer-licht-asblond-1-stuk.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,211,Tangle Teezer Original Millenial Pink Mini (1 stuk),,False,,https://www.koopjesdrogisterij.nl/tangle-teezer-original-millenial-pink-mini-1-stuk.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,212,Fagron Milde Conditioner voor Gevoelige/Droge Hoofdhuid (200 ml),,False,,https://www.koopjesdrogisterij.nl/fagron-milde-conditioner-voor-gevoelige-droge-hoofdhuid-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,213,Lee Stafford The Big In-Shower Comb (1 stuk),,False,,https://www.koopjesdrogisterij.nl/lee-stafford-the-big-in-shower-comb-1-stuk.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,214,Noughty Let's Bond Conditioner Bond Repair (250ml),,False,,https://www.koopjesdrogisterij.nl/noughty-lets-bond-conditioner-bond-repair-250ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,215,Toujours Trend Color 7.4 Copper Blonde (100 ml),,False,,https://www.koopjesdrogisterij.nl/toujours-trend-color-7-4-copper-blonde-100-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,216,12x L'Oréal Paris Elvive Conditioner Dream Length (90 ml),L'Oréal,False,,https://www.koopjesdrogisterij.nl/12x-loreal-paris-elvive-conditioner-dream-length-90-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,217,6x L'Oréal Paris Elvive 5 Minuten Lamellare Glycolic Gloss (200 ml),L'Oréal,False,,https://www.koopjesdrogisterij.nl/6x-loreal-paris-elvive-5-minuten-lamellare-glycolic-gloss-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,218,6x Garnier Loving Blends Conditioner Milde Haver (250 ml),Loving Blends,False,,https://www.koopjesdrogisterij.nl/6x-garnier-loving-blends-conditioner-milde-haver-250-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,219,6x Garnier Loving Blends Shampoo Voedende Rijke Argan (300 ml),Loving Blends,False,,https://www.koopjesdrogisterij.nl/6x-garnier-loving-blends-shampoo-voedende-rijke-argan-300-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,220,6x Gliss Kur Conditioner aqua revive (200 ml),Gliss Kur,True,,https://www.koopjesdrogisterij.nl/6x-gliss-kur-conditioner-aqua-revive-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,221,John Frieda Violet Crush Daily Purple Shampoo (250 ml),John Frieda,False,,https://www.koopjesdrogisterij.nl/john-frieda-violet-crush-daily-purple-shampoo-250-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,222,Tabac Original Baardshampoo (200 ml),,False,,https://www.koopjesdrogisterij.nl/tabac-original-baardshampoo-200-ml.html
KoopjesDrogisterij,koopjesdrogisterij.nl,jina_paginated,ok,10,223,Tints Of Nature Conditioner (200 ml),,False,,https://www.koopjesdrogisterij.nl/tints-of-nature-conditioner-200ml-873420.html
Kruidvat,kruidvat.nl,jina_paginated,partial,2,1,SheaMoisture SheaMoisture Coconut & Hibiscus Curl & Shine Conditioner 384ml,SheaMoisture,False,,https://www.kruidvat.nl/sheamoisture-coconut-hibiscus-curl-shine-conditioner/p/5435977
Kruidvat,kruidvat.nl,jina_paginated,partial,2,2,BLEACH LONDON Bleach London Violet Skies Semipermanente Haarkleuring 150ml,,False,,https://www.kruidvat.nl/bleach-london-violet-skies-semipermanente-haarkleuring/p/6426355
Kruidvat,kruidvat.nl,jina_paginated,partial,2,3,OGX OGX Bond Protein Repair Conditioner 385ml - Droog en beschadigd haar,OGX,False,,https://www.kruidvat.nl/ogx-bond-protein-repair-conditioner/p/6506449
Kruidvat,kruidvat.nl,jina_paginated,partial,2,4,Monday Monday Moisture Conditioner 354ml,,False,,https://www.kruidvat.nl/monday-moisture-conditioner/p/5917854
Kruidvat,kruidvat.nl,jina_paginated,partial,2,5,Kruidvat Power Curls Kruidvat Power Curls Conditioner 400ml,Kruidvat,False,,https://www.kruidvat.nl/kruidvat-power-curls-conditioner/p/6051057
Kruidvat,kruidvat.nl,jina_paginated,partial,2,6,Cantu Cantu Shea Butter Sulfate-Free Hydrating Cream Conditioner 400ml,Cantu,False,,https://www.kruidvat.nl/cantu-shea-butter-sulfate-free-hydrating-cream-conditioner/p/3805229
Kruidvat,kruidvat.nl,jina_paginated,partial,2,7,OGX OGX Brazilian Keratin Smooth & Sleek Conditioner 385ml - Pluizig en krullend haar,OGX,False,,https://www.kruidvat.nl/ogx-brazilian-keratin-smooth-sleek-conditioner/p/3301551
Kruidvat,kruidvat.nl,jina_paginated,partial,2,8,Syoss Intense Keratin Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Keratin+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,2,9,Syoss Oleo Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Oleo+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,2,10,Syoss Repair Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,3,11,Syoss Color Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Color+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,3,12,Syoss Curls Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Curls+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,3,13,Syoss Glaze Conditioner,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Glaze+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,3,14,Gliss Liquid Silk Conditioner,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Liquid+Silk+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,3,15,Gliss Total Repair Conditioner,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Total+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,4,16,Gliss Ultimate Repair Conditioner,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Ultimate+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,4,17,Gliss Oil Nutritive Conditioner,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Oil+Nutritive+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,4,18,Schauma Anti-Klit Conditioner,Schauma,True,,https://www.kruidvat.nl/search?q=Schauma+Anti-Klit+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,4,19,Schwarzkopf Conditioner,Schwarzkopf,True,,https://www.kruidvat.nl/search?q=Schwarzkopf+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,4,20,Andrélon Oil & Care Conditioner,Andrélon,False,,https://www.kruidvat.nl/search?q=Andrélon+Oil+&+Care+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,5,21,Andrélon Perfecte Krul Conditioner,Andrélon,False,,https://www.kruidvat.nl/search?q=Andrélon+Perfecte+Krul+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,5,22,Andrélon Levendig Lang Conditioner,Andrélon,False,,https://www.kruidvat.nl/search?q=Andrélon+Levendig+Lang+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,5,23,Andrélon Intense Repair Conditioner,Andrélon,False,,https://www.kruidvat.nl/search?q=Andrélon+Intense+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,5,24,Elvive Dream Lengths Conditioner,Elvive,False,,https://www.kruidvat.nl/search?q=Elvive+Dream+Lengths+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,5,25,Elvive Hydra Hyaluronic Conditioner,Elvive,False,,https://www.kruidvat.nl/search?q=Elvive+Hydra+Hyaluronic+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,6,26,Elvive Bond Repair Conditioner,Elvive,False,,https://www.kruidvat.nl/search?q=Elvive+Bond+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,6,27,Guhl Hyaluron Conditioner,Guhl,False,,https://www.kruidvat.nl/search?q=Guhl+Hyaluron+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,6,28,Nivea Diamond Gloss Conditioner,,False,,https://www.kruidvat.nl/search?q=Nivea+Diamond+Gloss+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,6,29,Pantene Repair Conditioner,Pantene,False,,https://www.kruidvat.nl/search?q=Pantene+Repair+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,6,30,Dove Density Conditioner,Dove,False,,https://www.kruidvat.nl/search?q=Dove+Density+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,7,31,John Frieda Frizz Ease Conditioner,John Frieda,False,,https://www.kruidvat.nl/search?q=John+Frieda+Frizz+Ease+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,7,32,OGX Argan Oil Conditioner,OGX,False,,https://www.kruidvat.nl/search?q=OGX+Argan+Oil+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,7,33,Olaplex No.5 Conditioner,Olaplex,False,,https://www.kruidvat.nl/search?q=Olaplex+No.5+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,7,34,Weleda Rosemary Conditioner,Weleda,False,,https://www.kruidvat.nl/search?q=Weleda+Rosemary+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,7,35,Urtekram Coconut Conditioner,Urtekram,False,,https://www.kruidvat.nl/search?q=Urtekram+Coconut+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,8,36,Garnier Loving Blends Conditioner,Loving Blends,False,,https://www.kruidvat.nl/search?q=Garnier+Loving+Blends+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,8,37,Head & Shoulders Conditioner,Head & Shoulders,False,,https://www.kruidvat.nl/search?q=Head+&+Shoulders+Conditioner
Kruidvat,kruidvat.nl,jina_paginated,partial,8,38,Syoss Intense Keratin Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Keratin+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,8,39,Syoss Intense Oleo Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Oleo+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,8,40,Syoss Intense Repair Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Repair+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,9,41,Syoss Intense Color Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Color+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,9,42,Syoss Intense Curl Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Curl+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,9,43,Syoss Intense Glaze Deep Conditioner 250ml,Syoss,True,,https://www.kruidvat.nl/search?q=Syoss+Intense+Glaze+Deep+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,9,44,Gliss Liquid Silk Conditioner 200ml,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Liquid+Silk+Conditioner+200ml
Kruidvat,kruidvat.nl,jina_paginated,partial,9,45,Gliss Total Repair Conditioner 200ml,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Total+Repair+Conditioner+200ml
Kruidvat,kruidvat.nl,jina_paginated,partial,10,46,Gliss Ultimate Repair Conditioner 200ml,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Ultimate+Repair+Conditioner+200ml
Kruidvat,kruidvat.nl,jina_paginated,partial,10,47,Gliss Oil Nutritive Conditioner 200ml,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Oil+Nutritive+Conditioner+200ml
Kruidvat,kruidvat.nl,jina_paginated,partial,10,48,Gliss Split Hair Miracle Conditioner 200ml,Gliss,True,,https://www.kruidvat.nl/search?q=Gliss+Split+Hair+Miracle+Conditioner+200ml
Kruidvat,kruidvat.nl,jina_paginated,partial,10,49,Schauma Anti-Klit Conditioner 250ml,Schauma,True,,https://www.kruidvat.nl/search?q=Schauma+Anti-Klit+Conditioner+250ml
Kruidvat,kruidvat.nl,jina_paginated,partial,10,50,Schwarzkopf Gliss Kur Conditioner,Schwarzkopf,True,,https://www.kruidvat.nl/search?q=Schwarzkopf+Gliss+Kur+Conditioner
Trekpleister,trekpleister.nl,jina_paginated,partial,2,1,Andrélon Oil & Care Conditioner,Andrélon,False,,https://www.trekpleister.nl/andrelon-oil-care-conditioner/p/6292809
Trekpleister,trekpleister.nl,jina_paginated,partial,2,2,L'Oréal Paris Elvive Dream Lengths Conditioner,L'Oréal,False,,https://www.trekpleister.nl/loreal-paris-elvive-dream-lengths-conditioner/p/4324244
Trekpleister,trekpleister.nl,jina_paginated,partial,2,3,Andrélon Levendig Lang Conditioner,Andrélon,False,,https://www.trekpleister.nl/andrelon-levendig-lang-conditioner/p/6292802
Trekpleister,trekpleister.nl,jina_paginated,partial,2,4,Andrélon Perfecte Krul Conditioner,Andrélon,False,,https://www.trekpleister.nl/andrelon-perfecte-krul-conditioner/p/6292788
Trekpleister,trekpleister.nl,jina_paginated,partial,2,5,Andrélon Zilver Care Conditioner,Andrélon,False,,https://www.trekpleister.nl/andrelon-zilver-care-conditioner/p/6292837
Trekpleister,trekpleister.nl,jina_paginated,partial,2,6,L'Oréal Paris Elvive Color Vive Kleurbeschermende Conditioner,L'Oréal,False,,https://www.trekpleister.nl/loreal-paris-elvive-color-vive-kleurbeschermende-conditioner/p/3827349
Trekpleister,trekpleister.nl,jina_paginated,partial,2,7,Head & Shoulders Citrus Fresh 2-in-1 Antiroosshampoo,Head & Shoulders,False,,https://www.trekpleister.nl/head-shoulders-citrus-fresh-2-in-1-antiroosshampoo/p/4681349
